"TRANSACTION_ID","CUSTOMER_ID","INSTRUMENT_ID","PORTFOLIO_TYPE","TRADE_DATE","SETTLEMENT_DATE","BUY_SELL","QUANTITY","PRICE","TRANSACTION_AMOUNT","CURRENCY","TRANSACTION_TYPE","COUPON_ID","ACCRUED_INTEREST_AMOUNT","PRINCIPAL_AMOUNT","COUPON_AMOUNT","ELIGIBLE_QUANTITY"
152081,24,916,"LIQUIDITY",2026-09-20,2026-09-22,"BUY",494,163.401831,80720.5,"USD","BUY",,0,80720.5,0,
152082,31,911,"LIQUIDITY",2025-11-12,2025-11-13,"SELL",100000,91.674907,91674.91,"HUF","SELL",,0,91674.91,0,
152083,26,914,"TRADING",2024-01-28,2024-01-29,"BUY",577,180.08073,103906.58,"EUR","BUY",,0,103906.58,0,
152084,2,895,"LIQUIDITY",2024-11-22,2024-11-24,"BUY",35000,109.473074,38928.13,"USD","BUY",,612.55,38315.58,0,
152085,2,900,"INVESTMENT",2025-10-25,2025-10-27,"SELL",397000,85.094074,343401.02,"GBP","SELL",,5577.55,337823.47,0,
152086,29,895,"LIQUIDITY",2025-04-07,2025-04-10,"BUY",237000,114.401161,275173.87,"USD","BUY",,4043.12,271130.75,0,
152087,25,916,"LIQUIDITY",2025-01-21,2025-01-22,"BUY",1663,39.113011,65044.94,"USD","BUY",,0,65044.94,0,
152088,30,882,"INVESTMENT",2025-06-25,2025-06-27,"BUY",351000,85.295469,301772.99,"HUF","BUY",,2385.89,299387.1,0,
152089,21,897,"LIQUIDITY",2024-09-14,2024-09-16,"BUY",484000,98.628589,479640.36,"GBP","BUY",,2277.99,477362.37,0,
152090,31,890,"INVESTMENT",2025-01-21,2025-01-22,"BUY",131000,110.581251,147681.5,"EUR","BUY",,2820.06,144861.44,0,
152091,1,906,"TRADING",2024-06-24,2024-06-26,"BUY",71000,90.883302,64527.14,"GBP","BUY",,0,64527.14,0,
152092,21,913,"INVESTMENT",2026-10-22,2026-10-24,"BUY",4772,197.599116,942942.98,"GBP","BUY",,0,942942.98,0,
152093,30,890,"TRADING",2025-11-22,2025-11-24,"SELL",32000,112.985002,36548.07,"EUR","SELL",,392.87,36155.2,0,
152094,26,888,"TRADING",2025-03-22,2025-03-24,"SELL",221000,112.516398,252872.4,"GBP","SELL",,4211.16,248661.24,0,
152095,29,919,"LIQUIDITY",2026-10-04,2026-10-07,"SELL",4923,199.554493,982406.77,"HUF","SELL",,0,982406.77,0,
152096,2,904,"LIQUIDITY",2025-09-05,2025-09-08,"BUY",16000,109.154063,17879.13,"HUF","BUY",,414.48,17464.65,0,
152097,22,919,"INVESTMENT",2024-05-22,2024-05-25,"BUY",2953,158.888337,469197.26,"HUF","BUY",,0,469197.26,0,
152098,26,897,"INVESTMENT",2025-02-07,2025-02-09,"BUY",173000,98.793078,174069.43,"GBP","BUY",,3157.41,170912.02,0,
152099,1,910,"LIQUIDITY",2024-11-01,2024-11-03,"BUY",31000,92.293148,28610.88,"USD","BUY",,0,28610.88,0,
152100,31,895,"TRADING",2026-07-01,2026-07-03,"BUY",412000,105.251431,437510.21,"USD","BUY",,3874.31,433635.9,0,
152101,24,898,"TRADING",2025-05-17,2025-05-18,"BUY",38000,87.19813,33501.93,"GBP","BUY",,366.64,33135.29,0,
152102,31,899,"INVESTMENT",2026-04-08,2026-04-09,"BUY",316000,107.00648,339797.74,"EUR","BUY",,1657.26,338140.48,0,
152103,21,889,"INVESTMENT",2024-06-29,2024-07-01,"BUY",41000,85.505061,35802.39,"HUF","BUY",,745.31,35057.08,0,
152104,29,898,"TRADING",2026-06-18,2026-06-20,"BUY",108000,107.921816,117492.29,"GBP","BUY",,936.73,116555.56,0,
152105,31,888,"TRADING",2026-01-20,2026-01-21,"SELL",7000,106.118774,7521.59,"GBP","SELL",,93.28,7428.31,0,
152106,21,900,"TRADING",2026-09-15,2026-09-16,"BUY",139000,85.636738,119356.43,"GBP","BUY",,321.36,119035.07,0,
152107,23,883,"TRADING",2025-04-10,2025-04-11,"SELL",483000,107.673938,525325.76,"GBP","SELL",,5260.64,520065.12,0,
152108,24,908,"TRADING",2026-10-19,2026-10-21,"SELL",85000,98.266695,83526.69,"USD","SELL",,0,83526.69,0,
152109,30,910,"TRADING",2025-09-23,2025-09-26,"BUY",188000,96.768483,181924.75,"USD","BUY",,0,181924.75,0,
152110,21,903,"TRADING",2026-05-15,2026-05-18,"SELL",444000,92.608419,416511.49,"GBP","SELL",,5330.11,411181.38,0,
152111,2,913,"INVESTMENT",2025-03-11,2025-03-13,"BUY",2752,205.735261,566183.44,"GBP","BUY",,0,566183.44,0,
152112,21,918,"TRADING",2026-12-22,2026-12-25,"SELL",634,104.175108,66047.02,"EUR","SELL",,0,66047.02,0,
152113,31,903,"TRADING",2026-09-24,2026-09-26,"SELL",42000,98.665181,42024.61,"GBP","SELL",,585.23,41439.38,0,
153396,30,893,"TRADING",2025-05-08,2025-05-09,"SELL",15000,101.883542,15491.83,"HUF","SELL",,209.3,15282.53,0,
153397,26,890,"LIQUIDITY",2025-10-01,2025-10-04,"SELL",495000,104.092597,515858.3,"EUR","SELL",,599.94,515258.36,0,
153398,24,897,"INVESTMENT",2024-03-27,2024-03-29,"BUY",210000,104.482905,224664.47,"GBP","BUY",,5250.37,219414.1,0,
153399,1,890,"TRADING",2025-04-07,2025-04-09,"SELL",428000,103.187293,450157.75,"EUR","SELL",,8516.14,441641.61,0,
153400,3,920,"TRADING",2026-05-21,2026-05-23,"BUY",3468,246.862476,856119.07,"HUF","BUY",,0,856119.07,0,
153401,25,884,"TRADING",2025-11-30,2025-12-02,"BUY",168000,99.880213,168218.29,"USD","BUY",,419.53,167798.76,0,
153402,30,915,"INVESTMENT",2024-06-19,2024-06-20,"SELL",4587,41.420538,189996.01,"EUR","SELL",,0,189996.01,0,
153403,3,898,"TRADING",2024-01-23,2024-01-25,"SELL",25000,92.504864,23247.46,"GBP","SELL",,121.24,23126.22,0,
153404,25,894,"INVESTMENT",2025-09-12,2025-09-14,"BUY",87000,88.835044,78909.47,"HUF","BUY",,1622.98,77286.49,0,
153405,27,884,"TRADING",2025-10-05,2025-10-08,"SELL",438000,88.422888,395390.34,"USD","SELL",,8098.09,387292.25,0,
153406,27,908,"LIQUIDITY",2024-08-26,2024-08-28,"BUY",66000,92.761067,61222.3,"USD","BUY",,0,61222.3,0,
153407,26,904,"TRADING",2024-04-23,2024-04-24,"SELL",169000,108.116851,185183.54,"HUF","SELL",,2466.06,182717.48,0,
153408,26,891,"LIQUIDITY",2025-05-01,2025-05-02,"SELL",483000,85.625816,421863.79,"GBP","SELL",,8291.1,413572.69,0,
153409,26,907,"LIQUIDITY",2024-01-15,2024-01-16,"SELL",74000,91.217045,67500.61,"USD","SELL",,0,67500.61,0,
153410,23,900,"LIQUIDITY",2026-03-07,2026-03-08,"BUY",198000,87.906937,177622.58,"GBP","BUY",,3566.84,174055.74,0,
153411,26,899,"INVESTMENT",2024-12-05,2024-12-07,"SELL",341000,94.542135,329129.1,"EUR","SELL",,6740.42,322388.68,0,
153412,3,898,"TRADING",2024-09-01,2024-09-02,"SELL",176000,111.312163,198759.42,"GBP","SELL",,2850.01,195909.41,0,
153413,26,881,"TRADING",2025-05-05,2025-05-06,"BUY",379000,85.962689,331135.71,"EUR","BUY",,5337.12,325798.59,0,
153414,26,897,"INVESTMENT",2024-01-23,2024-01-26,"BUY",114000,113.008693,129533.24,"GBP","BUY",,703.33,128829.91,0,
153415,21,881,"LIQUIDITY",2025-12-29,2025-12-31,"BUY",56000,112.603957,63964.08,"EUR","BUY",,905.86,63058.22,0,
153416,28,906,"LIQUIDITY",2024-08-04,2024-08-06,"BUY",350000,91.63153,320710.36,"GBP","BUY",,0,320710.36,0,
153417,28,906,"TRADING",2025-09-24,2025-09-27,"BUY",479000,90.028694,431237.44,"GBP","BUY",,0,431237.44,0,
153418,22,892,"LIQUIDITY",2025-12-07,2025-12-08,"BUY",391000,108.399126,434317.06,"GBP","BUY",,10476.48,423840.58,0,
153419,24,899,"INVESTMENT",2024-03-26,2024-03-28,"SELL",177000,102.989638,183222.01,"EUR","SELL",,930.35,182291.66,0,
153420,31,906,"INVESTMENT",2024-06-12,2024-06-13,"BUY",35000,95.16352,33307.23,"GBP","BUY",,0,33307.23,0,
153421,27,885,"TRADING",2025-04-25,2025-04-28,"BUY",388000,90.221505,352539.96,"USD","BUY",,2480.52,350059.44,0,
153422,25,914,"TRADING",2026-09-04,2026-09-05,"BUY",2332,211.860899,494059.62,"EUR","BUY",,0,494059.62,0,
153423,25,893,"TRADING",2025-05-17,2025-05-18,"BUY",174000,114.577072,203923.34,"HUF","BUY",,4559.23,199364.11,0,
153424,31,898,"LIQUIDITY",2024-04-29,2024-04-30,"BUY",342000,105.677475,365898.2,"GBP","BUY",,4481.24,361416.96,0,
153425,27,915,"INVESTMENT",2025-01-08,2025-01-10,"BUY",2105,235.905677,496581.45,"EUR","BUY",,0,496581.45,0,
153426,2,897,"INVESTMENT",2025-02-14,2025-02-15,"BUY",372000,98.210899,367115.15,"GBP","BUY",,1770.61,365344.54,0,
153427,27,888,"TRADING",2026-12-28,2026-12-30,"SELL",363000,88.606828,329361.7,"GBP","SELL",,7718.91,321642.79,0,
153428,23,903,"LIQUIDITY",2024-03-24,2024-03-25,"BUY",16000,101.578464,16582.25,"GBP","BUY",,329.7,16252.55,0,
153429,27,920,"INVESTMENT",2024-09-30,2024-10-03,"SELL",4147,145.307524,602590.3,"HUF","SELL",,0,602590.3,0,
153430,29,905,"LIQUIDITY",2024-02-28,2024-03-01,"BUY",228000,98.198678,223892.99,"EUR","BUY",,0,223892.99,0,
153431,29,899,"LIQUIDITY",2024-11-17,2024-11-20,"BUY",307000,88.777117,275699.34,"EUR","BUY",,3153.59,272545.75,0,
153432,2,920,"INVESTMENT",2025-01-12,2025-01-15,"BUY",3381,234.47476,792759.16,"HUF","BUY",,0,792759.16,0,
153433,26,881,"LIQUIDITY",2025-08-23,2025-08-24,"BUY",184000,90.047675,167428.87,"EUR","BUY",,1741.15,165687.72,0,
153434,27,904,"LIQUIDITY",2024-08-16,2024-08-18,"BUY",349000,97.763631,347396.66,"HUF","BUY",,6201.59,341195.07,0,
153435,26,905,"INVESTMENT",2024-01-22,2024-01-25,"BUY",133000,96.091482,127801.67,"EUR","BUY",,0,127801.67,0,
153436,26,903,"INVESTMENT",2025-07-26,2025-07-27,"SELL",269000,85.577556,233281.99,"GBP","SELL",,3078.36,230203.63,0,
153437,25,888,"INVESTMENT",2024-10-29,2024-10-31,"BUY",43000,111.757114,49042.37,"GBP","BUY",,986.81,48055.56,0,
153438,22,900,"TRADING",2025-10-12,2025-10-13,"SELL",392000,88.993987,352750.03,"GBP","SELL",,3893.6,348856.43,0,
153439,29,893,"INVESTMENT",2024-04-16,2024-04-18,"SELL",406000,89.348066,371491.11,"HUF","SELL",,8737.96,362753.15,0,
153440,21,901,"TRADING",2024-12-01,2024-12-02,"SELL",307000,112.694008,350697.8,"HUF","SELL",,4727.2,345970.6,0,
153441,3,886,"INVESTMENT",2026-07-23,2026-07-26,"BUY",84000,94.563747,79718.8,"HUF","BUY",,285.25,79433.55,0,
153442,29,888,"TRADING",2024-11-20,2024-11-22,"SELL",157000,113.20118,180742.43,"GBP","SELL",,3016.58,177725.85,0,
153443,26,887,"LIQUIDITY",2026-04-12,2026-04-15,"BUY",472000,93.20286,443282.73,"HUF","BUY",,3365.23,439917.5,0,
153444,27,912,"INVESTMENT",2024-09-12,2024-09-14,"SELL",351000,95.037083,333580.16,"HUF","SELL",,0,333580.16,0,
153445,25,891,"LIQUIDITY",2026-08-16,2026-08-18,"BUY",460000,113.024621,523689.82,"GBP","BUY",,3776.56,519913.26,0,
153446,21,889,"LIQUIDITY",2024-06-19,2024-06-20,"BUY",102000,105.919022,109058.64,"HUF","BUY",,1021.24,108037.4,0,
153447,28,911,"INVESTMENT",2026-05-12,2026-05-15,"SELL",274000,98.724678,270505.62,"HUF","SELL",,0,270505.62,0,
153448,27,895,"TRADING",2024-06-06,2024-06-07,"SELL",92000,96.422623,90276.98,"USD","SELL",,1568.17,88708.81,0,
153449,26,893,"INVESTMENT",2024-06-18,2024-06-21,"BUY",365000,111.403333,412805.32,"HUF","BUY",,6183.15,406622.17,0,
153450,3,888,"INVESTMENT",2025-03-10,2025-03-11,"SELL",128000,93.426908,119614.18,"GBP","SELL",,27.74,119586.44,0,
153451,23,919,"INVESTMENT",2026-03-15,2026-03-18,"BUY",607,221.533951,134471.11,"HUF","BUY",,0,134471.11,0,
153452,25,892,"INVESTMENT",2026-03-28,2026-03-30,"SELL",357000,106.51745,388201.52,"GBP","SELL",,7934.22,380267.3,0,
153453,23,888,"INVESTMENT",2026-06-02,2026-06-04,"SELL",28000,97.109623,27770.25,"GBP","SELL",,579.56,27190.69,0,
153454,3,897,"TRADING",2024-01-19,2024-01-22,"SELL",90000,94.467018,86248.86,"GBP","SELL",,1228.54,85020.32,0,
153455,25,895,"INVESTMENT",2026-05-12,2026-05-13,"SELL",143000,92.556403,132786.92,"USD","SELL",,431.26,132355.66,0,
153456,30,896,"TRADING",2026-03-17,2026-03-20,"BUY",400000,111.893731,455577.6,"EUR","BUY",,8002.68,447574.92,0,
153457,24,895,"INVESTMENT",2024-10-22,2024-10-24,"SELL",494000,98.099546,488281.73,"USD","SELL",,3669.97,484611.76,0,
153458,21,913,"INVESTMENT",2026-01-22,2026-01-23,"SELL",3707,234.28814,868506.13,"GBP","SELL",,0,868506.13,0,
153459,22,912,"LIQUIDITY",2024-01-24,2024-01-27,"BUY",36000,92.957227,33464.6,"HUF","BUY",,0,33464.6,0,
153460,26,911,"TRADING",2025-09-18,2025-09-21,"BUY",161000,98.474777,158544.39,"HUF","BUY",,0,158544.39,0,
153461,25,908,"TRADING",2025-04-02,2025-04-05,"BUY",334000,97.827087,326742.47,"USD","BUY",,0,326742.47,0,
153462,21,894,"TRADING",2026-01-15,2026-01-17,"BUY",22000,89.712897,20060.68,"HUF","BUY",,323.84,19736.84,0,
153463,25,910,"TRADING",2025-04-08,2025-04-10,"SELL",27000,95.452089,25772.06,"USD","SELL",,0,25772.06,0,
153464,28,883,"INVESTMENT",2024-09-23,2024-09-24,"SELL",241000,107.36865,259663.76,"GBP","SELL",,905.31,258758.45,0,
153465,2,898,"TRADING",2025-02-16,2025-02-19,"BUY",70000,110.618749,78592.85,"GBP","BUY",,1159.73,77433.12,0,
153466,31,906,"TRADING",2026-09-27,2026-09-30,"SELL",211000,94.648165,199707.63,"GBP","SELL",,0,199707.63,0,
153467,24,899,"TRADING",2025-08-30,2025-09-01,"SELL",148000,104.267588,157454.02,"EUR","SELL",,3137.99,154316.03,0,
153468,22,916,"INVESTMENT",2025-08-21,2025-08-22,"SELL",2850,243.821345,694890.83,"USD","SELL",,0,694890.83,0,
153469,28,901,"TRADING",2025-03-14,2025-03-15,"BUY",290000,90.23224,266857.89,"HUF","BUY",,5184.39,261673.5,0,
153470,22,883,"LIQUIDITY",2026-03-13,2026-03-15,"SELL",355000,103.344159,374394.73,"GBP","SELL",,7522.97,366871.76,0,
153471,30,898,"LIQUIDITY",2024-01-14,2024-01-16,"SELL",182000,112.540323,207548.33,"GBP","SELL",,2724.94,204823.39,0,
153472,3,907,"LIQUIDITY",2026-12-11,2026-12-13,"SELL",447000,94.430708,422105.26,"USD","SELL",,0,422105.26,0,
153473,30,919,"INVESTMENT",2024-09-26,2024-09-27,"BUY",2856,161.611283,461561.82,"HUF","BUY",,0,461561.82,0,
153474,28,888,"INVESTMENT",2025-09-26,2025-09-27,"SELL",210000,105.023741,225322.96,"GBP","SELL",,4773.1,220549.86,0,
153475,2,909,"TRADING",2024-10-07,2024-10-08,"BUY",482000,91.905016,442982.18,"GBP","BUY",,0,442982.18,0,
153476,3,895,"INVESTMENT",2026-11-30,2026-12-02,"SELL",93000,102.673981,97677.47,"USD","SELL",,2190.67,95486.8,0,
153477,1,900,"LIQUIDITY",2025-05-15,2025-05-16,"BUY",380000,106.110679,404726.42,"GBP","BUY",,1505.84,403220.58,0,
153478,27,905,"TRADING",2026-07-07,2026-07-10,"BUY",82000,93.875777,76978.14,"EUR","BUY",,0,76978.14,0,
153479,21,915,"LIQUIDITY",2026-11-12,2026-11-13,"BUY",4714,248.047795,1169297.31,"EUR","BUY",,0,1169297.31,0,
153480,30,884,"TRADING",2025-07-26,2025-07-28,"BUY",160000,94.951929,152914.12,"USD","BUY",,991.03,151923.09,0,
151259,24,882,"LIQUIDITY",2024-05-04,2024-05-06,"BUY",82000,85.439392,70354.25,"HUF","BUY",,293.95,70060.3,0,
151260,22,907,"TRADING",2025-07-06,2025-07-08,"SELL",281000,92.425731,259716.3,"USD","SELL",,0,259716.3,0,
151261,1,914,"TRADING",2025-07-20,2025-07-23,"BUY",498,198.058826,98633.3,"EUR","BUY",,0,98633.3,0,
151262,22,883,"TRADING",2026-07-15,2026-07-18,"BUY",389000,86.548569,339918.78,"GBP","BUY",,3244.85,336673.93,0,
151263,24,897,"LIQUIDITY",2024-03-18,2024-03-19,"BUY",421000,92.425565,396296.48,"GBP","BUY",,7184.85,389111.63,0,
151264,27,896,"LIQUIDITY",2025-04-18,2025-04-21,"BUY",334000,96.577497,326048.7,"EUR","BUY",,3479.86,322568.84,0,
151265,21,913,"INVESTMENT",2024-04-23,2024-04-24,"BUY",3159,115.877354,366056.56,"GBP","BUY",,0,366056.56,0,
151266,21,884,"TRADING",2024-08-01,2024-08-03,"BUY",16000,89.610332,14470.78,"USD","BUY",,133.13,14337.65,0,
151267,24,897,"INVESTMENT",2024-11-24,2024-11-27,"SELL",181000,105.651568,192734.57,"GBP","SELL",,1505.23,191229.34,0,
151268,1,917,"INVESTMENT",2025-01-31,2025-02-02,"BUY",4873,176.068218,857980.43,"EUR","BUY",,0,857980.43,0,
151269,2,895,"INVESTMENT",2025-05-12,2025-05-13,"SELL",323000,98.480122,318519.46,"USD","SELL",,428.67,318090.79,0,
151270,3,881,"INVESTMENT",2026-08-28,2026-08-29,"BUY",448000,87.735253,395581.88,"EUR","BUY",,2527.95,393053.93,0,
151271,30,885,"INVESTMENT",2024-05-19,2024-05-20,"SELL",416000,103.715028,438616.19,"USD","SELL",,7161.67,431454.52,0,
151272,27,884,"TRADING",2026-11-11,2026-11-13,"BUY",30000,92.743665,28060.48,"USD","BUY",,237.38,27823.1,0,
151273,24,884,"TRADING",2024-01-18,2024-01-21,"BUY",407000,110.467966,459687.58,"USD","BUY",,10082.96,449604.62,0,
151274,1,896,"LIQUIDITY",2026-11-18,2026-11-21,"BUY",101000,106.930168,108669.66,"EUR","BUY",,670.19,107999.47,0,
151275,24,882,"LIQUIDITY",2024-02-14,2024-02-17,"SELL",393000,105.558104,421712.54,"HUF","SELL",,6869.19,414843.35,0,
151276,31,906,"LIQUIDITY",2025-11-06,2025-11-09,"BUY",488000,96.237704,469640,"GBP","BUY",,0,469640,0,
151277,24,892,"TRADING",2024-07-07,2024-07-08,"BUY",438000,100.317023,446595.09,"GBP","BUY",,7206.53,439388.56,0,
151278,31,881,"TRADING",2026-01-30,2026-02-01,"BUY",17000,96.007842,16670.07,"EUR","BUY",,348.74,16321.33,0,
151279,21,904,"LIQUIDITY",2024-02-19,2024-02-21,"BUY",449000,90.86197,412202.01,"HUF","BUY",,4231.76,407970.25,0,
151280,30,901,"TRADING",2026-07-05,2026-07-07,"BUY",71000,102.217746,73409.8,"HUF","BUY",,835.2,72574.6,0,
151281,29,908,"TRADING",2026-02-08,2026-02-11,"SELL",428000,90.888378,389002.26,"USD","SELL",,0,389002.26,0,
151282,31,886,"TRADING",2026-02-04,2026-02-05,"BUY",97000,95.256032,92989.45,"HUF","BUY",,591.1,92398.35,0,
151283,26,912,"TRADING",2024-10-05,2024-10-08,"BUY",70000,91.00249,63701.74,"HUF","BUY",,0,63701.74,0,
151284,25,919,"LIQUIDITY",2026-12-19,2026-12-22,"BUY",4097,213.807475,875969.23,"HUF","BUY",,0,875969.23,0,
151285,21,905,"LIQUIDITY",2024-01-06,2024-01-09,"SELL",122000,91.30065,111386.79,"EUR","SELL",,0,111386.79,0,
151286,29,909,"INVESTMENT",2025-11-12,2025-11-13,"BUY",120000,91.57657,109891.88,"GBP","BUY",,0,109891.88,0,
151287,23,915,"INVESTMENT",2026-07-23,2026-07-24,"SELL",242,48.773139,11803.1,"EUR","SELL",,0,11803.1,0,
151288,27,920,"TRADING",2026-10-10,2026-10-11,"BUY",4348,108.09217,469984.76,"HUF","BUY",,0,469984.76,0,
151289,1,917,"INVESTMENT",2025-04-08,2025-04-11,"SELL",281,229.753066,64560.61,"EUR","SELL",,0,64560.61,0,
151290,2,887,"TRADING",2024-03-12,2024-03-13,"SELL",462000,102.111759,483175.56,"HUF","SELL",,11419.23,471756.33,0,
151291,2,893,"INVESTMENT",2024-10-24,2024-10-26,"SELL",454000,110.646024,508902.29,"HUF","SELL",,6569.34,502332.95,0,
151292,27,893,"INVESTMENT",2026-05-02,2026-05-03,"BUY",18000,102.270208,18516.73,"HUF","BUY",,108.09,18408.64,0,
151293,30,918,"TRADING",2026-03-20,2026-03-22,"SELL",2766,147.877623,409029.51,"EUR","SELL",,0,409029.51,0,
151294,21,892,"TRADING",2024-10-20,2024-10-21,"SELL",389000,105.466086,411113.63,"GBP","SELL",,850.56,410263.07,0,
151295,24,899,"TRADING",2025-05-07,2025-05-08,"SELL",412000,102.687595,425659.91,"EUR","SELL",,2587.02,423072.89,0,
151296,24,911,"INVESTMENT",2026-11-12,2026-11-15,"SELL",286000,95.877974,274211.01,"HUF","SELL",,0,274211.01,0,
151297,3,894,"TRADING",2025-12-02,2025-12-04,"BUY",436000,113.680363,495877.22,"HUF","BUY",,230.84,495646.38,0,
151298,25,886,"TRADING",2024-11-20,2024-11-22,"BUY",344000,108.718991,380410.22,"HUF","BUY",,6416.89,373993.33,0,
151299,23,916,"INVESTMENT",2026-05-23,2026-05-26,"SELL",2363,67.14391,158661.06,"USD","SELL",,0,158661.06,0,
151300,3,920,"TRADING",2025-09-11,2025-09-14,"SELL",4365,41.388877,180662.45,"HUF","SELL",,0,180662.45,0,
151301,1,913,"INVESTMENT",2025-12-08,2025-12-11,"SELL",2896,23.336857,67583.54,"GBP","SELL",,0,67583.54,0,
151302,1,881,"INVESTMENT",2024-03-05,2024-03-08,"SELL",303000,108.142122,331525.79,"EUR","SELL",,3855.16,327670.63,0,
151303,25,916,"LIQUIDITY",2026-09-25,2026-09-28,"BUY",4771,246.340373,1175289.92,"USD","BUY",,0,1175289.92,0,
151304,1,918,"TRADING",2026-06-07,2026-06-09,"BUY",4521,228.010315,1030834.63,"EUR","BUY",,0,1030834.63,0,
151305,27,881,"TRADING",2026-03-09,2026-03-10,"BUY",61000,102.879474,62856.41,"EUR","BUY",,99.93,62756.48,0,
151306,29,918,"INVESTMENT",2024-08-06,2024-08-07,"BUY",3084,237.048317,731057.01,"EUR","BUY",,0,731057.01,0,
151307,22,911,"LIQUIDITY",2024-03-06,2024-03-08,"SELL",225000,96.754515,217697.66,"HUF","SELL",,0,217697.66,0,
151308,1,907,"LIQUIDITY",2025-03-03,2025-03-04,"SELL",210000,91.172603,191462.47,"USD","SELL",,0,191462.47,0,
151309,22,905,"LIQUIDITY",2026-11-09,2026-11-10,"BUY",290000,91.316654,264818.3,"EUR","BUY",,0,264818.3,0,
151310,26,902,"INVESTMENT",2025-03-18,2025-03-21,"SELL",75000,107.855072,82128.84,"EUR","SELL",,1237.54,80891.3,0,
151311,1,906,"INVESTMENT",2025-04-26,2025-04-29,"BUY",378000,93.154888,352125.48,"GBP","BUY",,0,352125.48,0,
151312,23,912,"LIQUIDITY",2025-07-04,2025-07-06,"SELL",442000,92.431235,408546.06,"HUF","SELL",,0,408546.06,0,
151313,22,911,"TRADING",2025-06-06,2025-06-08,"BUY",183000,96.763804,177077.76,"HUF","BUY",,0,177077.76,0,
151314,29,883,"TRADING",2025-12-04,2025-12-07,"SELL",285000,108.253088,310723.91,"GBP","SELL",,2202.61,308521.3,0,
151315,3,911,"INVESTMENT",2026-03-06,2026-03-08,"BUY",308000,94.352872,290606.85,"HUF","BUY",,0,290606.85,0,
151316,31,901,"TRADING",2024-11-24,2024-11-26,"BUY",385000,98.758873,382344.23,"HUF","BUY",,2122.57,380221.66,0,
151317,29,906,"TRADING",2025-04-12,2025-04-15,"SELL",262000,91.615052,240031.44,"GBP","SELL",,0,240031.44,0,
151318,22,914,"TRADING",2025-07-22,2025-07-24,"BUY",2970,171.763018,510136.16,"EUR","BUY",,0,510136.16,0,
151319,28,905,"LIQUIDITY",2025-09-01,2025-09-04,"BUY",20000,96.958147,19391.63,"EUR","BUY",,0,19391.63,0,
151320,22,888,"INVESTMENT",2025-04-30,2025-05-03,"SELL",211000,90.340856,194557.63,"GBP","SELL",,3938.42,190619.21,0,
151321,23,887,"TRADING",2026-07-12,2026-07-14,"BUY",363000,99.801128,363855.02,"HUF","BUY",,1576.93,362278.09,0,
151322,23,914,"LIQUIDITY",2024-11-14,2024-11-15,"BUY",3245,127.914958,415084.04,"EUR","BUY",,0,415084.04,0,
151323,23,898,"TRADING",2024-06-24,2024-06-25,"BUY",332000,89.639357,302393.21,"GBP","BUY",,4790.54,297602.67,0,
151324,21,899,"INVESTMENT",2024-05-14,2024-05-16,"BUY",119000,94.5151,115069.42,"EUR","BUY",,2596.45,112472.97,0,
151325,22,905,"TRADING",2026-07-07,2026-07-09,"BUY",277000,90.817167,251563.55,"EUR","BUY",,0,251563.55,0,
151326,22,887,"TRADING",2024-11-29,2024-11-30,"SELL",315000,113.187244,362795.68,"HUF","SELL",,6255.86,356539.82,0,
151327,27,884,"LIQUIDITY",2024-09-04,2024-09-06,"BUY",99000,95.675804,96222.76,"USD","BUY",,1503.71,94719.05,0,
151328,23,909,"INVESTMENT",2026-11-08,2026-11-09,"SELL",106000,97.72588,103589.43,"GBP","SELL",,0,103589.43,0,
151329,26,911,"LIQUIDITY",2025-09-20,2025-09-21,"BUY",439000,92.373105,405517.93,"HUF","BUY",,0,405517.93,0,
151330,28,899,"TRADING",2025-10-13,2025-10-14,"SELL",454000,111.498616,514431.06,"EUR","SELL",,8227.34,506203.72,0,
151331,29,906,"INVESTMENT",2024-12-25,2024-12-28,"SELL",12000,93.275424,11193.05,"GBP","SELL",,0,11193.05,0,
151332,28,901,"TRADING",2024-02-04,2024-02-07,"SELL",176000,89.616584,158759.64,"HUF","SELL",,1034.45,157725.19,0,
151333,25,882,"TRADING",2024-05-31,2024-06-01,"BUY",52000,98.677022,51875,"HUF","BUY",,562.95,51312.05,0,
151334,24,891,"TRADING",2024-11-28,2024-11-30,"BUY",406000,95.943418,396002,"GBP","BUY",,6471.72,389530.28,0,
151335,29,916,"TRADING",2025-12-18,2025-12-19,"BUY",1560,194.427991,303307.67,"USD","BUY",,0,303307.67,0,
151336,27,904,"LIQUIDITY",2025-09-26,2025-09-28,"BUY",37000,85.707163,32188.05,"HUF","BUY",,476.4,31711.65,0,
151337,30,907,"TRADING",2024-01-07,2024-01-09,"SELL",163000,94.993313,154839.1,"USD","SELL",,0,154839.1,0,
151338,25,888,"TRADING",2026-11-16,2026-11-19,"BUY",379000,111.246729,431378.6,"GBP","BUY",,9753.5,421625.1,0,
151339,23,898,"TRADING",2026-01-08,2026-01-10,"SELL",287000,87.791904,254889.21,"GBP","SELL",,2926.45,251962.76,0,
151340,24,906,"INVESTMENT",2026-08-11,2026-08-12,"BUY",393000,92.86818,364971.95,"GBP","BUY",,0,364971.95,0,
